participant_private_id;participant_device_type;participant_browser;spreadsheet_name;spreadsheet_row;trial_number;rt;response;correct;answer;condition;fricative;minimal_pair;syllable;item;visual_cues;logfreq;intensity;hasCue;cog;vowel;f1;f2;loudness_accuracy;mcgurk_rate;glasses;impairment;age;gender;country;country_text;education;political;mask_after;mask_before;mask_people;mask_perception;mask_spread;mask_freedom;mask_vulnerable
4439183;computer;Firefox 90.0;nm_1;33;60;833;SH;TRUE;SH;NM;SH;pair;coda;mesh;FALSE;3.27;33.56798697;0;3601;ɛ;558.9508597606649;1699.9650124253706;0.4;NA;Yes;Yes;60;male;United States;NA;MA/MSc;center;7;1;2;6;7;7;7
4439841;computer;Chrome 92.0.4515.131;nm_1;29;1;1491.9000000953674;F;TRUE;F;NM;FF;pair;onset;fought;TRUE;4.47;34.6954365;1;8605;ɔ:;448.2673753038556;861.6077780914028;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;31;5;1108;SH;TRUE;SH;NM;SH;pair;coda;ash;FALSE;4.19;35.42637673;0;3533;a;614.3227347989738;1500.7920108495807;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;44;6;844.7999999523163;S;TRUE;S;NM;SS;pair;coda;plus;FALSE;4.78;36.53544495;0;5201;ʌ;637.2470101127309;1202.1883602585203;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;38;8;972.8999998569489;SH;TRUE;SH;NM;SH;pair;onset;shore;FALSE;4.12;37.97554534;0;4134;ɔ:;466.6179707694524;1175.1149784517122;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;55;9;1186.1000001430511;TH;TRUE;TH;NM;TH;pair;coda;wreath;TRUE;3.28;26.84374713;2;6030;i:;349.13545342914;2016.8549233676465;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;23;10;627.2000000476837;TH;FALSE;F;NM;FF;pair;coda;oaf;TRUE;2.7;27.98698369;1;6466;əʊ;472.57339295927466;1180.0522494371749;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;36;11;2890.7000000476837;X;FALSE;SH;NM;SH;pair;onset;shin;FALSE;3.3;38.63219732;0;3542;ɪ;428.0573131118717;2012.7319368425408;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;59;12;891;TH;TRUE;TH;NM;TH;pair;onset;thole;TRUE;1.54;30.4873532;2;8529;əʊ;487.9462078116454;945.9301497091374;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;39;13;660;SH;TRUE;SH;NM;SH;pair;onset;short;FALSE;5.13;37.41534288;0;4620;ɔ:;489.9511213017793;1540.7832085298107;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;47;14;978;S;TRUE;S;NM;SS;pair;onset;sin;FALSE;3.96;43.9163708;0;5970;ɪ;416.70711900247017;1881.87631709883;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;51;15;852.0999999046326;TH;TRUE;TH;NM;TH;pair;coda;death;TRUE;5.14;25.17853656;2;4331;ɛ;625.846855705086;1657.2325794868837;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;50;18;1216.5;S;TRUE;S;NM;SS;pair;onset;soul;FALSE;4.53;40.65935899;0;5973;əʊ;488.7883811553887;837.4153882714268;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;30;19;24719;X;FALSE;F;NM;FF;pair;onset;four;TRUE;5.67;34.37218612;1;9416;ɔ:;452.2742670429064;908.1617544348076;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;53;20;633.5999999046326;TH;TRUE;TH;NM;TH;pair;coda;oath;TRUE;3.54;28.61263962;1;5905;əʊ;462.9541289738834;1188.000083415647;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;25;21;611.5;TH;FALSE;F;NM;FF;pair;coda;roof;TRUE;4.72;32.55925052;1;5188;u:;441.0453789240863;1379.6535606635946;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;40;23;3774.099999904633;SH;TRUE;SH;NM;SH;pair;onset;shy;FALSE;4.27;39.50228141;0;3622;ʌɪ;633.998539992286;1682.0075151606634;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;37;25;3423;SH;TRUE;SH;NM;SH;pair;onset;shoal;FALSE;3.04;37.64432653;0;3948;əʊ;500.6312383937159;1031.0206693781254;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;45;28;1163.9000000953674;S;TRUE;S;NM;SS;pair;coda;puss;FALSE;3.12;38.76511023;0;5439;ʊ;433.7419937400706;1025.6692679574835;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;52;29;695.9000000953674;TH;TRUE;TH;NM;TH;pair;coda;loath;TRUE;2.69;27.1697819;1;4313;əʊ;449.7029396444894;1115.2451376787778;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;22;30;598.1000001430511;TH;FALSE;F;NM;FF;pair;coda;loaf;TRUE;3.77;29.03169428;1;6083;əʊ;450.0518968001741;1137.85837798808;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;58;32;703.2999999523163;TH;TRUE;TH;NM;TH;pair;onset;thin;TRUE;4.48;30.14064943;2;2954;ɪ;424.2859030964207;1971.0932396265157;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;48;33;656.9000000953674;S;TRUE;S;NM;SS;pair;onset;sore;FALSE;4.06;44.26134749;0;5943;ɔ:;437.5607903939694;1155.5882277347737;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;42;34;631.5;S;TRUE;S;NM;SS;pair;coda;lease;FALSE;3.84;39.49037225;0;5490;i:;287.40550444881274;2354.793065190407;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;27;35;844.8999998569489;TH;FALSE;F;NM;FF;pair;onset;fin;TRUE;3.59;31.84145761;1;5117;ɪ;441.4452841620668;1945.6091687046203;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;35;36;1703.5;SH;TRUE;SH;NM;SH;pair;coda;push;FALSE;4.92;34.83622897;0;3617;ʊ;444.06320867077545;1052.8060205473794;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;41;38;821.0999999046326;S;TRUE;S;NM;SS;pair;coda;ass;FALSE;4.09;39.03014753;0;5034;a;718.4349765510347;1476.9724719998735;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;28;40;1537.2999999523165;F;TRUE;F;NM;FF;pair;onset;foal;TRUE;3.15;28.57906601;1;9802;əʊ;452.4908077590797;806.181080281329;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;26;41;3103.900000095367;F;TRUE;F;NM;FF;pair;onset;fie;TRUE;2.47;30.77713035;1;8472;aɪ;498.69053418185376;1402.6273181156027;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;56;45;860.0999999046326;TH;TRUE;TH;NM;TH;pair;onset;thaw;TRUE;3.27;28.96203439;2;8045;ɔ:;435.1453476697292;808.8805808693594;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;43;47;1021.5;S;TRUE;S;NM;SS;pair;coda;mess;FALSE;4.79;36.17035307;0;5457;ɛ;628.444388543489;1653.820775737603;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;49;48;1016.2000000476836;S;TRUE;S;NM;SS;pair;onset;sought;FALSE;4.13;42.84970627;0;5753;ɔ:;449.13357223033415;1000.69297730879;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;46;50;601.3000001907349;S;TRUE;S;NM;SS;pair;onset;sigh;FALSE;3.66;41.37901249;0;5979;aɪ;509.30414504772887;1388.106480031303;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;32;52;617.7000000476837;SH;TRUE;SH;NM;SH;pair;coda;leash;FALSE;3.12;34.41750304;0;3351;i:;297.340730292577;2363.507119747921;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;33;53;549.8999998569489;SH;TRUE;SH;NM;SH;pair;coda;mesh;FALSE;3.27;33.56798697;0;3601;ɛ;558.9508597606649;1699.9650124253706;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;54;54;684.2999999523163;TH;TRUE;TH;NM;TH;pair;coda;ruth;TRUE;4.39;29.52085089;1;3193;u:;356.2940484527308;1278.746062263053;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;24;55;4800.400000095367;TH;FALSE;F;NM;FF;pair;coda;reef;TRUE;3.79;29.65935414;1;6900;i:;350.4359996049278;1973.3230597501824;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;60;57;790.7000000476837;TH;TRUE;TH;NM;TH;pair;onset;thought;TRUE;5.84;30.03527609;2;7602;ɔ:;454.5535158131208;1126.436300020404;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;21;58;652.7000000476837;TH;FALSE;F;NM;FF;pair;coda;deaf;TRUE;3.9;27.47261099;1;6129;e;609.7158180834749;1637.553975745216;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;57;59;620.7000000476837;TH;TRUE;TH;NM;TH;pair;onset;thigh;TRUE;3.48;32.62028023;2;4097;aɪ;528.706484934861;1449.172226026241;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4439841;computer;Chrome 92.0.4515.131;nm_1;34;60;1315.7999999523165;SH;TRUE;SH;NM;SH;pair;coda;plush;FALSE;2.98;33.82094552;0;4158;ʌ;590.105107191927;1053.0985381501737;0.8;1;No;No;21;female;Other (please specify);Russia;high school;left/liberal;7;2;4;5;7;1;7
4440164;computer;Chrome 91.0.4472.114;nm_1;51;1;2579.7999999523163;TH;TRUE;TH;NM;TH;pair;coda;death;TRUE;5.14;25.17853656;2;4331;ɛ;625.846855705086;1657.2325794868837;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;45;2;1007.6999999880792;S;TRUE;S;NM;SS;pair;coda;puss;FALSE;3.12;38.76511023;0;5439;ʊ;433.7419937400706;1025.6692679574835;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;44;4;991.600000023842;S;TRUE;S;NM;SS;pair;coda;plus;FALSE;4.78;36.53544495;0;5201;ʌ;637.2470101127309;1202.1883602585203;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;53;5;739.4000000357628;TH;TRUE;TH;NM;TH;pair;coda;oath;TRUE;3.54;28.61263962;1;5905;əʊ;462.9541289738834;1188.000083415647;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;47;6;1247.7999999523165;S;TRUE;S;NM;SS;pair;onset;sin;FALSE;3.96;43.9163708;0;5970;ɪ;416.70711900247017;1881.87631709883;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;41;7;797.5999999642372;S;TRUE;S;NM;SS;pair;coda;ass;FALSE;4.09;39.03014753;0;5034;a;718.4349765510347;1476.9724719998735;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;31;8;762.2999999523163;SH;TRUE;SH;NM;SH;pair;coda;ash;FALSE;4.19;35.42637673;0;3533;a;614.3227347989738;1500.7920108495807;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;40;9;614.5999999642372;SH;TRUE;SH;NM;SH;pair;onset;shy;FALSE;4.27;39.50228141;0;3622;ʌɪ;633.998539992286;1682.0075151606634;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;39;10;522.6999999880791;SH;TRUE;SH;NM;SH;pair;onset;short;FALSE;5.13;37.41534288;0;4620;ɔ:;489.9511213017793;1540.7832085298107;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;36;11;1565.199999988079;X;FALSE;SH;NM;SH;pair;onset;shin;FALSE;3.3;38.63219732;0;3542;ɪ;428.0573131118717;2012.7319368425408;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;55;12;920.2999999523164;TH;TRUE;TH;NM;TH;pair;coda;wreath;TRUE;3.28;26.84374713;2;6030;i:;349.13545342914;2016.8549233676465;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;59;14;608.9000000357628;TH;TRUE;TH;NM;TH;pair;onset;thole;TRUE;1.54;30.4873532;2;8529;əʊ;487.9462078116454;945.9301497091374;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;43;15;901.899999976158;S;TRUE;S;NM;SS;pair;coda;mess;FALSE;4.79;36.17035307;0;5457;ɛ;628.444388543489;1653.820775737603;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;48;16;531.6999999880791;S;TRUE;S;NM;SS;pair;onset;sore;FALSE;4.06;44.26134749;0;5943;ɔ:;437.5607903939694;1155.5882277347737;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;56;17;498.4000000357628;TH;TRUE;TH;NM;TH;pair;onset;thaw;TRUE;3.27;28.96203439;2;8045;ɔ:;435.1453476697292;808.8805808693594;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;30;20;652.1000000238419;F;TRUE;F;NM;FF;pair;onset;four;TRUE;5.67;34.37218612;1;9416;ɔ:;452.2742670429064;908.1617544348076;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;50;21;785.4000000357628;S;TRUE;S;NM;SS;pair;onset;soul;FALSE;4.53;40.65935899;0;5973;əʊ;488.7883811553887;837.4153882714268;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;37;22;882.5;SH;TRUE;SH;NM;SH;pair;onset;shoal;FALSE;3.04;37.64432653;0;3948;əʊ;500.6312383937159;1031.0206693781254;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;27;27;1302.800000011921;TH;FALSE;F;NM;FF;pair;onset;fin;TRUE;3.59;31.84145761;1;5117;ɪ;441.4452841620668;1945.6091687046203;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;29;30;866;TH;FALSE;F;NM;FF;pair;onset;fought;TRUE;4.47;34.6954365;1;8605;ɔ:;448.2673753038556;861.6077780914028;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;42;31;832.3000000119209;S;TRUE;S;NM;SS;pair;coda;lease;FALSE;3.84;39.49037225;0;5490;i:;287.40550444881274;2354.793065190407;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;49;32;647.8999999761581;S;TRUE;S;NM;SS;pair;onset;sought;FALSE;4.13;42.84970627;0;5753;ɔ:;449.13357223033415;1000.69297730879;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;25;33;784.1999999880791;F;TRUE;F;NM;FF;pair;coda;roof;TRUE;4.72;32.55925052;1;5188;u:;441.0453789240863;1379.6535606635946;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;38;34;1566.699999988079;SH;TRUE;SH;NM;SH;pair;onset;shore;FALSE;4.12;37.97554534;0;4134;ɔ:;466.6179707694524;1175.1149784517122;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;34;36;715.3000000119209;SH;TRUE;SH;NM;SH;pair;coda;plush;FALSE;2.98;33.82094552;0;4158;ʌ;590.105107191927;1053.0985381501737;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;24;38;691.6000000238419;F;TRUE;F;NM;FF;pair;coda;reef;TRUE;3.79;29.65935414;1;6900;i:;350.4359996049278;1973.3230597501824;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;52;39;870.3999999761581;TH;TRUE;TH;NM;TH;pair;coda;loath;TRUE;2.69;27.1697819;1;4313;əʊ;449.7029396444894;1115.2451376787778;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;58;40;558.9000000357628;TH;TRUE;TH;NM;TH;pair;onset;thin;TRUE;4.48;30.14064943;2;2954;ɪ;424.2859030964207;1971.0932396265157;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;21;41;497.0999999642372;TH;FALSE;F;NM;FF;pair;coda;deaf;TRUE;3.9;27.47261099;1;6129;e;609.7158180834749;1637.553975745216;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;23;43;1200.5999999642372;F;TRUE;F;NM;FF;pair;coda;oaf;TRUE;2.7;27.98698369;1;6466;əʊ;472.57339295927466;1180.0522494371749;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;22;46;815.6000000238419;F;TRUE;F;NM;FF;pair;coda;loaf;TRUE;3.77;29.03169428;1;6083;əʊ;450.0518968001741;1137.85837798808;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;28;48;514;X;FALSE;F;NM;FF;pair;onset;foal;TRUE;3.15;28.57906601;1;9802;əʊ;452.4908077590797;806.181080281329;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;33;49;729.1000000238419;SH;TRUE;SH;NM;SH;pair;coda;mesh;FALSE;3.27;33.56798697;0;3601;ɛ;558.9508597606649;1699.9650124253706;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;60;50;630.1000000238419;TH;TRUE;TH;NM;TH;pair;onset;thought;TRUE;5.84;30.03527609;2;7602;ɔ:;454.5535158131208;1126.436300020404;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;54;51;687.8000000119209;TH;TRUE;TH;NM;TH;pair;coda;ruth;TRUE;4.39;29.52085089;1;3193;u:;356.2940484527308;1278.746062263053;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;26;53;711.5;F;TRUE;F;NM;FF;pair;onset;fie;TRUE;2.47;30.77713035;1;8472;aɪ;498.69053418185376;1402.6273181156027;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;46;54;811.5;S;TRUE;S;NM;SS;pair;onset;sigh;FALSE;3.66;41.37901249;0;5979;aɪ;509.30414504772887;1388.106480031303;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;35;55;567.3000000119209;SH;TRUE;SH;NM;SH;pair;coda;push;FALSE;4.92;34.83622897;0;3617;ʊ;444.06320867077545;1052.8060205473794;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;57;57;1020.600000023842;TH;TRUE;TH;NM;TH;pair;onset;thigh;TRUE;3.48;32.62028023;2;4097;aɪ;528.706484934861;1449.172226026241;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440164;computer;Chrome 91.0.4472.114;nm_1;32;59;700.5999999642372;SH;TRUE;SH;NM;SH;pair;coda;leash;FALSE;3.12;34.41750304;0;3351;i:;297.340730292577;2363.507119747921;1;1;No;No;37;female;Germany;NA;PhD;left/liberal;7;1;7;2;6;1;4
4440901;computer;Chrome 92.0.4515.131;nm_1;60;1;1246.7999999523165;TH;TRUE;TH;NM;TH;pair;onset;thought;TRUE;5.84;30.03527609;2;7602;ɔ:;454.5535158131208;1126.436300020404;0.8;0.5;No;No;24;male;Germany;NA;Other (please specify);left/liberal;7;2;1;3;6;1;7
4440901;computer;Chrome 92.0.4515.131;nm_1;55;2;2697.100000143051;TH;TRUE;TH;NM;TH;pair;coda;wreath;TRUE;3.28;26.84374713;2;6030;i:;349.13545342914;2016.8549233676465;0.8;0.5;No;No;24;male;Germany;NA;Other (please specify);left/liberal;7;2;1;3;6;1;7
4440901;computer;Chrome 92.0.4515.131;nm_1;57;3;932.5;TH;TRUE;TH;NM;TH;pair;onset;thigh;TRUE;3.48;32.62028023;2;4097;aɪ;528.706484934861;1449.172226026241;0.8;0.5;No;No;24;male;Germany;NA;Other (please specify);left/liberal;7;2;1;3;6;1;7
4440901;computer;Chrome 92.0.4515.131;nm_1;49;4;1049.0999999046326;S;TRUE;S;NM;SS;pair;onset;sought;FALSE;4.13;42.84970627;0;5753;ɔ:;449.13357223033415;1000.69297730879;0.8;0.5;No;No;24;male;Germany;NA;Other (please specify);left/liberal;7;2;1;3;6;1;7
4440901;computer;Chrome 92.0.4515.131;nm_1;35;5;2589.2000000476837;SH;TRUE;SH;NM;SH;pair;coda;push;FALSE;4.92;34.83622897;0;3617;ʊ;444.06320867077545;1052.8060205473794;0.8;0.5;No;No;24;male;Germany;NA;Other (please specify);left/liberal;7;2;1;3;6;1;7
4440901;computer;Chrome 92.0.4515.131;nm_1;43;7;791.5;S;TRUE;S;NM;SS;pair;coda;mess;FALSE;4.79;36.17035307;0;5457;ɛ;628.444388543489;1653.820775737603;0.8;0.5;No;No;24;male;Germany;NA;Other (please specify);left/liberal;7;2;1;3;6;1;7
4440901;computer;Chrome 92.0.4515.131;nm_1;31;8;980.1000001430511;SH;TRUE;SH;NM;SH;pair;coda;ash;FALSE;4.19;35.42637673;0;3533;a;614.3227347989738;1500.7920108495807;0.8;0.5;No;No;24;male;Germany;NA;Other (please specify);left/liberal;7;2;1;3;6;1;7
4440901;computer;Chrome 92.0.4515.131;nm_1;33;9;796;SH;TRUE;SH;NM;SH;pair;coda;mesh;FALSE;3.27;33.56798697;0;3601;ɛ;558.9508597606649;1699.9650124253706;0.8;0.5;No;No;24;male;Germany;NA;Other (please specify);left/liberal;7;2;1;3;6;1;7
4440901;computer;Chrome 92.0.4515.131;nm_1;47;10;586.7000000476837;S;TRUE;S;NM;SS;pair;onset;sin;FALSE;3.96;43.9163708;0;5970;ɪ;416.70711900247017;1881.87631709883;0.8;0.5;No;No;24;male;Germany;NA;Other (please specify);left/liberal;7;2;1;3;6;1;7
4440901;computer;Chrome 92.0.4515.131;nm_1;29;15;989.7000000476836;F;TRUE;F;NM;FF;pair;onset;fought;TRUE;4.47;34.6954365;1;8605;ɔ:;448.2673753038556;861.6077780914028;0.8;0.5;No;No;24;male;Germany;NA;Other (please specify);left/liberal;7;2;1;3;6;1;7
4440901;computer;Chrome 92.0.4515.131;nm_1;39;16;4640;SH;TRUE;SH;NM;SH;pair;onset;short;FALSE;5.13;37.41534288;0;4620;ɔ:;489.9511213017793;1540.7832085298107;0.8;0.5;No;No;24;male;Germany;NA;Other (please specify);left/liberal;7;2;1;3;6;1;7
